date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
Mar  8, 2024 07:49:22.959514000 EST,192.168.4.140,192.168.4.137,513,55106,502,0x0010
Mar  8, 2024 07:49:22.959636000 EST,192.168.4.140,192.168.4.137,513,55106,502,0x0018
Mar  8, 2024 07:49:22.960766000 EST,192.168.4.137,192.168.4.140,55106,513,215,0x0010
Mar  8, 2024 07:49:22.963543000 EST,192.168.4.137,192.168.4.140,55106,513,215,0x0014
Mar  8, 2024 07:49:22.963839000 EST,192.168.4.140,192.168.4.137,513,55108,64240,0x0002
Mar  8, 2024 07:49:22.965060000 EST,192.168.4.137,192.168.4.140,55108,513,5792,0x0012
Mar  8, 2024 07:49:22.965152000 EST,192.168.4.140,192.168.4.137,513,55108,502,0x0010
Mar  8, 2024 07:49:22.965280000 EST,192.168.4.140,192.168.4.137,513,55108,502,0x0018
Mar  8, 2024 07:49:22.966390000 EST,192.168.4.137,192.168.4.140,55108,513,181,0x0010
Mar  8, 2024 07:49:22.969006000 EST,192.168.4.137,192.168.4.140,55108,513,181,0x0014
Mar  8, 2024 07:49:22.969273000 EST,192.168.4.140,192.168.4.137,513,55118,64240,0x0002
Mar  8, 2024 07:49:22.970470000 EST,192.168.4.137,192.168.4.140,55118,513,5792,0x0012
Mar  8, 2024 07:49:22.970567000 EST,192.168.4.140,192.168.4.137,513,55118,502,0x0010
Mar  8, 2024 07:49:22.970683000 EST,192.168.4.140,192.168.4.137,513,55118,502,0x0018
Mar  8, 2024 07:49:22.971830000 EST,192.168.4.137,192.168.4.140,55118,513,181,0x0010
Mar  8, 2024 07:49:22.974815000 EST,192.168.4.137,192.168.4.140,55118,513,181,0x0014
Mar  8, 2024 07:49:22.975141000 EST,192.168.4.140,192.168.4.137,513,55134,64240,0x0002
Mar  8, 2024 07:49:22.976401000 EST,192.168.4.137,192.168.4.140,55134,513,5792,0x0012
Mar  8, 2024 07:49:22.976498000 EST,192.168.4.140,192.168.4.137,513,55134,502,0x0010
Mar  8, 2024 07:49:22.976650000 EST,192.168.4.140,192.168.4.137,513,55134,502,0x0018
Mar  8, 2024 07:49:22.977892000 EST,192.168.4.137,192.168.4.140,55134,513,181,0x0010
Mar  8, 2024 07:49:22.981016000 EST,192.168.4.137,192.168.4.140,55134,513,181,0x0014
Mar  8, 2024 07:49:22.981330000 EST,192.168.4.140,192.168.4.137,513,55136,64240,0x0002
Mar  8, 2024 07:49:22.982649000 EST,192.168.4.137,192.168.4.140,55136,513,5792,0x0012
Mar  8, 2024 07:49:22.982736000 EST,192.168.4.140,192.168.4.137,513,55136,502,0x0010
Mar  8, 2024 07:49:22.982942000 EST,192.168.4.140,192.168.4.137,513,55136,502,0x0018
Mar  8, 2024 07:49:22.983777000 EST,192.168.4.137,192.168.4.140,55136,513,181,0x0010
Mar  8, 2024 07:49:22.986514000 EST,192.168.4.137,192.168.4.140,55136,513,181,0x0014
Mar  8, 2024 07:49:22.986784000 EST,192.168.4.140,192.168.4.137,513,55144,64240,0x0002
Mar  8, 2024 07:49:22.988213000 EST,192.168.4.137,192.168.4.140,55144,513,5792,0x0012
Mar  8, 2024 07:49:22.988306000 EST,192.168.4.140,192.168.4.137,513,55144,502,0x0010
Mar  8, 2024 07:49:22.988441000 EST,192.168.4.140,192.168.4.137,513,55144,502,0x0018
Mar  8, 2024 07:49:22.989713000 EST,192.168.4.137,192.168.4.140,55144,513,181,0x0010
Mar  8, 2024 07:49:22.992753000 EST,192.168.4.137,192.168.4.140,55144,513,181,0x0014
Mar  8, 2024 07:49:22.993089000 EST,192.168.4.140,192.168.4.137,513,55146,64240,0x0002
Mar  8, 2024 07:49:22.994347000 EST,192.168.4.137,192.168.4.140,55146,513,5792,0x0012
Mar  8, 2024 07:49:22.994440000 EST,192.168.4.140,192.168.4.137,513,55146,502,0x0010
Mar  8, 2024 07:49:22.994576000 EST,192.168.4.140,192.168.4.137,513,55146,502,0x0018
Mar  8, 2024 07:49:22.995737000 EST,192.168.4.137,192.168.4.140,55146,513,215,0x0010
Mar  8, 2024 07:49:22.998469000 EST,192.168.4.137,192.168.4.140,55146,513,215,0x0014
Mar  8, 2024 07:49:22.998743000 EST,192.168.4.140,192.168.4.137,513,55152,64240,0x0002
Mar  8, 2024 07:49:22.999829000 EST,192.168.4.137,192.168.4.140,55152,513,5792,0x0012
Mar  8, 2024 07:49:22.999879000 EST,192.168.4.140,192.168.4.137,513,55152,502,0x0010
Mar  8, 2024 07:49:23.000027000 EST,192.168.4.140,192.168.4.137,513,55152,502,0x0018
Mar  8, 2024 07:49:23.000930000 EST,192.168.4.137,192.168.4.140,55152,513,181,0x0010
Mar  8, 2024 07:49:23.044348000 EST,192.168.4.137,192.168.4.140,55152,513,181,0x0018
Mar  8, 2024 07:49:23.044441000 EST,192.168.4.140,192.168.4.137,513,55152,502,0x0010
Mar  8, 2024 07:49:23.044751000 EST,192.168.4.137,192.168.4.140,55152,513,181,0x0014
Mar  8, 2024 07:49:23.045532000 EST,192.168.4.137,192.168.4.140,55152,513,0,0x0004
Mar  8, 2024 07:49:23.046810000 EST,192.168.4.140,192.168.4.137,513,55166,64240,0x0002
Mar  8, 2024 07:49:23.047833000 EST,192.168.4.137,192.168.4.140,55166,513,5792,0x0012
Mar  8, 2024 07:49:23.047927000 EST,192.168.4.140,192.168.4.137,513,55166,502,0x0010
Mar  8, 2024 07:49:23.048078000 EST,192.168.4.140,192.168.4.137,513,55166,502,0x0018
Mar  8, 2024 07:49:23.049209000 EST,192.168.4.137,192.168.4.140,55166,513,181,0x0010
Mar  8, 2024 07:49:23.052254000 EST,192.168.4.137,192.168.4.140,55166,513,181,0x0014
Mar  8, 2024 07:49:23.052646000 EST,192.168.4.140,192.168.4.137,513,55182,64240,0x0002
Mar  8, 2024 07:49:23.053734000 EST,192.168.4.137,192.168.4.140,55182,513,5792,0x0012
Mar  8, 2024 07:49:23.053807000 EST,192.168.4.140,192.168.4.137,513,55182,502,0x0010
Mar  8, 2024 07:49:23.053919000 EST,192.168.4.140,192.168.4.137,513,55182,502,0x0018
Mar  8, 2024 07:49:23.055071000 EST,192.168.4.137,192.168.4.140,55182,513,181,0x0010
Mar  8, 2024 07:49:23.099343000 EST,192.168.4.137,192.168.4.140,55182,513,181,0x0018
Mar  8, 2024 07:49:23.099432000 EST,192.168.4.140,192.168.4.137,513,55182,502,0x0010
Mar  8, 2024 07:49:23.100085000 EST,192.168.4.137,192.168.4.140,55182,513,181,0x0014
Mar  8, 2024 07:49:23.100615000 EST,192.168.4.137,192.168.4.140,55182,513,0,0x0004
Mar  8, 2024 07:49:23.102911000 EST,192.168.4.140,192.168.4.137,513,55196,64240,0x0002
Mar  8, 2024 07:49:23.104149000 EST,192.168.4.137,192.168.4.140,55196,513,5792,0x0012
Mar  8, 2024 07:49:23.104238000 EST,192.168.4.140,192.168.4.137,513,55196,502,0x0010
Mar  8, 2024 07:49:23.104416000 EST,192.168.4.140,192.168.4.137,513,55196,502,0x0018
Mar  8, 2024 07:49:23.105501000 EST,192.168.4.137,192.168.4.140,55196,513,181,0x0010
Mar  8, 2024 07:49:23.108241000 EST,192.168.4.137,192.168.4.140,55196,513,181,0x0014
Mar  8, 2024 07:49:27.167822000 EST,192.168.4.140,192.168.4.137,139,33242,502,0x0011
Mar  8, 2024 07:49:27.168065000 EST,192.168.4.140,192.168.4.137,139,40254,64240,0x0002
Mar  8, 2024 07:49:27.169242000 EST,192.168.4.137,192.168.4.140,40254,139,5792,0x0012
Mar  8, 2024 07:49:27.169343000 EST,192.168.4.140,192.168.4.137,139,40254,502,0x0010
Mar  8, 2024 07:49:27.169509000 EST,192.168.4.140,192.168.4.137,139,40254,502,0x0018
Mar  8, 2024 07:49:27.170668000 EST,192.168.4.137,192.168.4.140,40254,139,215,0x0010
Mar  8, 2024 07:49:27.172046000 EST,192.168.4.137,192.168.4.140,40254,139,215,0x0018
Mar  8, 2024 07:49:27.172126000 EST,192.168.4.140,192.168.4.137,139,40254,502,0x0010
Mar  8, 2024 07:49:27.172427000 EST,192.168.4.140,192.168.4.137,139,40254,502,0x0011
Mar  8, 2024 07:49:27.176263000 EST,192.168.4.137,192.168.4.140,33242,139,181,0x0011
Mar  8, 2024 07:49:27.176292000 EST,192.168.4.140,192.168.4.137,139,33242,502,0x0010
Mar  8, 2024 07:49:27.176605000 EST,192.168.4.137,192.168.4.140,40254,139,215,0x0011
Mar  8, 2024 07:49:27.176624000 EST,192.168.4.140,192.168.4.137,139,40254,502,0x0010
Mar  8, 2024 07:49:27.782667000 EST,192.168.4.140,192.168.4.137,8180,50196,502,0x0011
Mar  8, 2024 07:49:27.783083000 EST,192.168.4.140,192.168.4.137,8180,55548,64240,0x0002
Mar  8, 2024 07:49:27.784344000 EST,192.168.4.137,192.168.4.140,55548,8180,5792,0x0012
Mar  8, 2024 07:49:27.784496000 EST,192.168.4.140,192.168.4.137,8180,55548,502,0x0010
Mar  8, 2024 07:49:27.784766000 EST,192.168.4.140,192.168.4.137,8180,55548,502,0x0018
Mar  8, 2024 07:49:27.784899000 EST,192.168.4.137,192.168.4.140,50196,8180,181,0x0011
Mar  8, 2024 07:49:27.784938000 EST,192.168.4.140,192.168.4.137,8180,50196,502,0x0010
Mar  8, 2024 07:49:27.786090000 EST,192.168.4.137,192.168.4.140,55548,8180,181,0x0010
Mar  8, 2024 07:49:27.801536000 EST,192.168.4.140,192.168.4.137,8009,58070,502,0x0011
Mar  8, 2024 07:49:27.802514000 EST,192.168.4.140,192.168.4.137,8009,58080,64240,0x0002
Mar  8, 2024 07:49:27.804827000 EST,192.168.4.137,192.168.4.140,58080,8009,5792,0x0012
Mar  8, 2024 07:49:27.805040000 EST,192.168.4.140,192.168.4.137,8009,58080,502,0x0010
Mar  8, 2024 07:49:27.805413000 EST,192.168.4.140,192.168.4.137,8009,58080,502,0x0018
Mar  8, 2024 07:49:27.807352000 EST,192.168.4.137,192.168.4.140,58080,8009,181,0x0010
Mar  8, 2024 07:49:27.811048000 EST,192.168.4.137,192.168.4.140,58070,8009,215,0x0011
Mar  8, 2024 07:49:27.811086000 EST,192.168.4.140,192.168.4.137,8009,58070,502,0x0010
Mar  8, 2024 07:49:27.818260000 EST,192.168.4.137,192.168.4.140,58080,8009,181,0x0011
Mar  8, 2024 07:49:27.818549000 EST,192.168.4.140,192.168.4.137,8009,58080,502,0x0011
Mar  8, 2024 07:49:27.818814000 EST,192.168.4.140,192.168.4.137,8009,58082,64240,0x0002
Mar  8, 2024 07:49:27.819898000 EST,192.168.4.137,192.168.4.140,58080,8009,181,0x0010
Mar  8, 2024 07:49:27.819898000 EST,192.168.4.137,192.168.4.140,58082,8009,5792,0x0012
Mar  8, 2024 07:49:27.820000000 EST,192.168.4.140,192.168.4.137,8009,58082,502,0x0010
Mar  8, 2024 07:49:27.820155000 EST,192.168.4.140,192.168.4.137,8009,58082,502,0x0018
Mar  8, 2024 07:49:27.821208000 EST,192.168.4.137,192.168.4.140,58082,8009,181,0x0010
Mar  8, 2024 07:49:27.822029000 EST,192.168.4.137,192.168.4.140,58082,8009,181,0x0018
Mar  8, 2024 07:49:27.822108000 EST,192.168.4.140,192.168.4.137,8009,58082,502,0x0010
Mar  8, 2024 07:49:27.822335000 EST,192.168.4.140,192.168.4.137,8009,58082,502,0x0011
Mar  8, 2024 07:49:27.823460000 EST,192.168.4.137,192.168.4.140,58082,8009,181,0x0011
Mar  8, 2024 07:49:27.823495000 EST,192.168.4.140,192.168.4.137,8009,58082,502,0x0010
Mar  8, 2024 07:49:28.038234000 EST,192.168.4.137,192.168.4.140,55548,8180,181,0x0010
Mar  8, 2024 07:49:28.038352000 EST,192.168.4.140,192.168.4.137,8180,55548,496,0x0010
Mar  8, 2024 07:49:28.038660000 EST,192.168.4.137,192.168.4.140,55548,8180,181,0x0010
Mar  8, 2024 07:49:28.038678000 EST,192.168.4.140,192.168.4.137,8180,55548,501,0x0010
Mar  8, 2024 07:49:28.039637000 EST,192.168.4.137,192.168.4.140,55548,8180,181,0x0010
Mar  8, 2024 07:49:28.039657000 EST,192.168.4.140,192.168.4.137,8180,55548,489,0x0010
Mar  8, 2024 07:49:28.039780000 EST,192.168.4.140,192.168.4.137,8180,55548,501,0x0014
Mar  8, 2024 07:49:28.039990000 EST,192.168.4.137,192.168.4.140,55548,8180,181,0x0010
Mar  8, 2024 07:49:28.040016000 EST,192.168.4.140,192.168.4.137,8180,55548,0,0x0004
Mar  8, 2024 07:49:28.040736000 EST,192.168.4.137,192.168.4.140,55548,8180,181,0x0018
Mar  8, 2024 07:49:28.040753000 EST,192.168.4.140,192.168.4.137,8180,55548,0,0x0004
Mar  8, 2024 07:49:28.202777000 EST,192.168.4.140,192.168.4.137,80,56124,64240,0x0002
Mar  8, 2024 07:49:28.203930000 EST,192.168.4.137,192.168.4.140,56124,80,5792,0x0012
Mar  8, 2024 07:49:28.203962000 EST,192.168.4.140,192.168.4.137,80,56124,502,0x0010
Mar  8, 2024 07:49:28.220150000 EST,192.168.4.140,192.168.4.137,514,54990,64240,0x0002
Mar  8, 2024 07:49:28.221552000 EST,192.168.4.137,192.168.4.140,54990,514,5792,0x0012
Mar  8, 2024 07:49:28.221593000 EST,192.168.4.140,192.168.4.137,514,54990,502,0x0010
Mar  8, 2024 07:49:28.228014000 EST,192.168.4.140,192.168.4.137,8180,55562,64240,0x0002
Mar  8, 2024 07:49:28.229262000 EST,192.168.4.137,192.168.4.140,55562,8180,5792,0x0012
Mar  8, 2024 07:49:28.229303000 EST,192.168.4.140,192.168.4.137,8180,55562,502,0x0010
Mar  8, 2024 07:49:28.241168000 EST,192.168.4.140,192.168.4.137,111,987,64240,0x0002
Mar  8, 2024 07:49:28.241772000 EST,192.168.4.140,192.168.4.137,80,56130,64240,0x0002
Mar  8, 2024 07:49:28.242066000 EST,192.168.4.137,192.168.4.140,987,111,5792,0x0012
Mar  8, 2024 07:49:28.242104000 EST,192.168.4.140,192.168.4.137,111,987,502,0x0010
Mar  8, 2024 07:49:28.242414000 EST,192.168.4.137,192.168.4.140,56130,80,5792,0x0012
Mar  8, 2024 07:49:28.242436000 EST,192.168.4.140,192.168.4.137,80,56130,502,0x0010
Mar  8, 2024 07:49:28.242746000 EST,192.168.4.140,192.168.4.137,80,56144,64240,0x0002
Mar  8, 2024 07:49:28.243488000 EST,192.168.4.140,192.168.4.137,8180,55576,64240,0x0002
Mar  8, 2024 07:49:28.243687000 EST,192.168.4.137,192.168.4.140,56144,80,5792,0x0012
Mar  8, 2024 07:49:28.243720000 EST,192.168.4.140,192.168.4.137,80,56144,502,0x0010
Mar  8, 2024 07:49:28.244547000 EST,192.168.4.137,192.168.4.140,55576,8180,5792,0x0012
Mar  8, 2024 07:49:28.244573000 EST,192.168.4.140,192.168.4.137,8180,55576,502,0x0010
Mar  8, 2024 07:49:28.247061000 EST,192.168.4.140,192.168.4.137,8180,55588,64240,0x0002
Mar  8, 2024 07:49:28.247971000 EST,192.168.4.137,192.168.4.140,55588,8180,5792,0x0012
Mar  8, 2024 07:49:28.247997000 EST,192.168.4.140,192.168.4.137,8180,55588,502,0x0010
Mar  8, 2024 07:49:28.266756000 EST,192.168.4.137,192.168.4.140,54990,514,181,0x0011
Mar  8, 2024 07:49:28.269667000 EST,192.168.4.140,192.168.4.137,514,54990,502,0x0010
Mar  8, 2024 07:49:28.277510000 EST,192.168.4.140,192.168.4.137,80,56124,502,0x0018
Mar  8, 2024 07:49:28.278165000 EST,192.168.4.140,192.168.4.137,514,54990,502,0x0018
Mar  8, 2024 07:49:28.278409000 EST,192.168.4.140,192.168.4.137,8180,55562,502,0x0018
Mar  8, 2024 07:49:28.278556000 EST,192.168.4.140,192.168.4.137,111,987,502,0x0018
Mar  8, 2024 07:49:28.278681000 EST,192.168.4.137,192.168.4.140,56124,80,215,0x0010
Mar  8, 2024 07:49:28.278690000 EST,192.168.4.140,192.168.4.137,80,56130,502,0x0018
Mar  8, 2024 07:49:28.278819000 EST,192.168.4.140,192.168.4.137,80,56144,502,0x0018
Mar  8, 2024 07:49:28.278959000 EST,192.168.4.140,192.168.4.137,8180,55576,502,0x0018
Mar  8, 2024 07:49:28.279089000 EST,192.168.4.140,192.168.4.137,8180,55588,502,0x0018
Mar  8, 2024 07:49:28.280186000 EST,192.168.4.137,192.168.4.140,54990,514,0,0x0004
Mar  8, 2024 07:49:28.280186000 EST,192.168.4.137,192.168.4.140,55562,8180,220,0x0010
Mar  8, 2024 07:49:28.280923000 EST,192.168.4.137,192.168.4.140,987,111,181,0x0010
Mar  8, 2024 07:49:28.280923000 EST,192.168.4.137,192.168.4.140,56130,80,181,0x0010
Mar  8, 2024 07:49:28.281267000 EST,192.168.4.137,192.168.4.140,56144,80,220,0x0010
Mar  8, 2024 07:49:28.282012000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0010
Mar  8, 2024 07:49:28.282013000 EST,192.168.4.137,192.168.4.140,55588,8180,215,0x0010
Mar  8, 2024 07:49:28.283407000 EST,192.168.4.137,192.168.4.140,56124,80,215,0x0018
Mar  8, 2024 07:49:28.283407000 EST,192.168.4.137,192.168.4.140,56124,80,215,0x0011
Mar  8, 2024 07:49:28.283499000 EST,192.168.4.140,192.168.4.137,80,56124,501,0x0010
Mar  8, 2024 07:49:28.288781000 EST,192.168.4.137,192.168.4.140,55562,8180,220,0x0018
Mar  8, 2024 07:49:28.288872000 EST,192.168.4.140,192.168.4.137,8180,55562,501,0x0010
Mar  8, 2024 07:49:28.289204000 EST,192.168.4.137,192.168.4.140,55562,8180,220,0x0011
Mar  8, 2024 07:49:28.289478000 EST,192.168.4.137,192.168.4.140,987,111,181,0x0018
Mar  8, 2024 07:49:28.289545000 EST,192.168.4.140,192.168.4.137,111,987,502,0x0010
Mar  8, 2024 07:49:28.291844000 EST,192.168.4.137,192.168.4.140,56144,80,220,0x0018
Mar  8, 2024 07:49:28.291845000 EST,192.168.4.137,192.168.4.140,56144,80,220,0x0011
Mar  8, 2024 07:49:28.291934000 EST,192.168.4.140,192.168.4.137,80,56144,501,0x0010
Mar  8, 2024 07:49:28.295025000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0010
Mar  8, 2024 07:49:28.295114000 EST,192.168.4.140,192.168.4.137,8180,55576,496,0x0010
Mar  8, 2024 07:49:28.295421000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0010
Mar  8, 2024 07:49:28.295437000 EST,192.168.4.140,192.168.4.137,8180,55576,501,0x0010
Mar  8, 2024 07:49:28.296525000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0010
Mar  8, 2024 07:49:28.296544000 EST,192.168.4.140,192.168.4.137,8180,55576,489,0x0010
Mar  8, 2024 07:49:28.296829000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0010
Mar  8, 2024 07:49:28.296843000 EST,192.168.4.140,192.168.4.137,8180,55576,481,0x0010
Mar  8, 2024 07:49:28.309472000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0018
Mar  8, 2024 07:49:28.309501000 EST,192.168.4.140,192.168.4.137,8180,55576,480,0x0010
Mar  8, 2024 07:49:28.309799000 EST,192.168.4.137,192.168.4.140,55576,8180,181,0x0011
Mar  8, 2024 07:49:28.321063000 EST,192.168.4.137,192.168.4.140,56130,80,181,0x0018
Mar  8, 2024 07:49:28.321063000 EST,192.168.4.137,192.168.4.140,56130,80,181,0x0011
Mar  8, 2024 07:49:28.321156000 EST,192.168.4.140,192.168.4.137,80,56130,501,0x0010
Mar  8, 2024 07:49:28.325735000 EST,192.168.4.140,192.168.4.137,80,56124,501,0x0010
Mar  8, 2024 07:49:28.325757000 EST,192.168.4.137,192.168.4.140,55588,8180,215,0x0018
Mar  8, 2024 07:49:28.325850000 EST,192.168.4.140,192.168.4.137,8180,55588,501,0x0010
Mar  8, 2024 07:49:28.326035000 EST,192.168.4.137,192.168.4.140,55588,8180,215,0x0011
Mar  8, 2024 07:49:28.326665000 EST,192.168.4.140,192.168.4.137,80,56124,501,0x0011
Mar  8, 2024 07:49:28.328016000 EST,192.168.4.140,192.168.4.137,80,56160,64240,0x0002
Mar  8, 2024 07:49:28.328104000 EST,192.168.4.137,192.168.4.140,56124,80,215,0x0010
Mar  8, 2024 07:49:28.328889000 EST,192.168.4.140,192.168.4.137,8180,55562,501,0x0011
Mar  8, 2024 07:49:28.329132000 EST,192.168.4.140,192.168.4.137,111,987,502,0x0011
Mar  8, 2024 07:49:28.329277000 EST,192.168.4.137,192.168.4.140,56160,80,5792,0x0012
Mar  8, 2024 07:49:28.329316000 EST,192.168.4.140,192.168.4.137,80,56160,502,0x0010
Mar  8, 2024 07:49:28.329404000 EST,192.168.4.140,192.168.4.137,111,716,64240,0x0002
Mar  8, 2024 07:49:28.329409000 EST,192.168.4.140,192.168.4.137,80,56130,501,0x0011
Mar  8, 2024 07:49:28.329611000 EST,192.168.4.140,192.168.4.137,80,56144,501,0x0011
Mar  8, 2024 07:49:28.329857000 EST,192.168.4.140,192.168.4.137,8180,55576,501,0x0014
Mar  8, 2024 07:49:28.330147000 EST,192.168.4.140,192.168.4.137,8180,55588,501,0x0011
Mar  8, 2024 07:49:28.330151000 EST,192.168.4.137,192.168.4.140,55562,8180,220,0x0010
Mar  8, 2024 07:49:28.330418000 EST,192.168.4.140,192.168.4.137,8180,55604,64240,0x0002
Mar  8, 2024 07:49:28.330897000 EST,192.168.4.137,192.168.4.140,716,111,5792,0x0012
Mar  8, 2024 07:49:28.330935000 EST,192.168.4.140,192.168.4.137,111,716,502,0x0010
Mar  8, 2024 07:49:28.331247000 EST,192.168.4.137,192.168.4.140,56130,80,181,0x0010
Mar  8, 2024 07:49:28.332098000 EST,192.168.4.137,192.168.4.140,56144,80,220,0x0010
Mar  8, 2024 07:49:28.332099000 EST,192.168.4.137,192.168.4.140,55588,8180,215,0x0010
Mar  8, 2024 07:49:28.332343000 EST,192.168.4.137,192.168.4.140,55604,8180,5792,0x0012
Mar  8, 2024 07:49:28.332429000 EST,192.168.4.140,192.168.4.137,8180,55604,502,0x0010
Mar  8, 2024 07:49:28.332732000 EST,192.168.4.137,192.168.4.140,987,111,181,0x0011
Mar  8, 2024 07:49:28.332759000 EST,192.168.4.140,192.168.4.137,111,987,502,0x0010
Mar  8, 2024 07:49:28.333518000 EST,192.168.4.140,192.168.4.137,8180,55616,64240,0x0002
Mar  8, 2024 07:49:28.334715000 EST,192.168.4.140,192.168.4.137,80,56172,64240,0x0002
Mar  8, 2024 07:49:28.334808000 EST,192.168.4.137,192.168.4.140,55616,8180,5792,0x0012
Mar  8, 2024 07:49:28.334846000 EST,192.168.4.140,192.168.4.137,8180,55616,502,0x0010
Mar  8, 2024 07:49:28.334918000 EST,192.168.4.140,192.168.4.137,80,56160,502,0x0018
Mar  8, 2024 07:49:28.335281000 EST,192.168.4.140,192.168.4.137,111,716,502,0x0018
Mar  8, 2024 07:49:28.335473000 EST,192.168.4.140,192.168.4.137,8180,55604,502,0x0018
Mar  8, 2024 07:49:28.335677000 EST,192.168.4.137,192.168.4.140,56172,80,5792,0x0012
Mar  8, 2024 07:49:28.335767000 EST,192.168.4.140,192.168.4.137,80,56172,502,0x0010
Mar  8, 2024 07:49:28.336076000 EST,192.168.4.137,192.168.4.140,56160,80,215,0x0010
Mar  8, 2024 07:49:28.336766000 EST,192.168.4.140,192.168.4.137,8180,55616,502,0x0018
Mar  8, 2024 07:49:28.336798000 EST,192.168.4.137,192.168.4.140,716,111,181,0x0010
Mar  8, 2024 07:49:28.336798000 EST,192.168.4.137,192.168.4.140,55604,8180,215,0x0010
Mar  8, 2024 07:49:28.337346000 EST,192.168.4.140,192.168.4.137,80,56172,502,0x0018
Mar  8, 2024 07:49:28.337748000 EST,192.168.4.137,192.168.4.140,55616,8180,215,0x0010
Mar  8, 2024 07:49:28.338504000 EST,192.168.4.137,192.168.4.140,56172,80,215,0x0010
Mar  8, 2024 07:49:28.339200000 EST,192.168.4.137,192.168.4.140,56160,80,215,0x0018
Mar  8, 2024 07:49:28.339201000 EST,192.168.4.137,192.168.4.140,56160,80,215,0x0011
Mar  8, 2024 07:49:28.339283000 EST,192.168.4.140,192.168.4.137,80,56160,501,0x0010
Mar  8, 2024 07:49:28.340339000 EST,192.168.4.137,192.168.4.140,56172,80,215,0x0018
Mar  8, 2024 07:49:28.340339000 EST,192.168.4.137,192.168.4.140,56172,80,215,0x0011
Mar  8, 2024 07:49:28.340365000 EST,192.168.4.140,192.168.4.137,80,56172,501,0x0010
Mar  8, 2024 07:49:28.343885000 EST,192.168.4.137,192.168.4.140,55604,8180,215,0x0018
Mar  8, 2024 07:49:28.343968000 EST,192.168.4.140,192.168.4.137,8180,55604,501,0x0010
Mar  8, 2024 07:49:28.344274000 EST,192.168.4.137,192.168.4.140,55604,8180,215,0x0011
Mar  8, 2024 07:49:28.345172000 EST,192.168.4.137,192.168.4.140,716,111,181,0x0018
Mar  8, 2024 07:49:28.345257000 EST,192.168.4.140,192.168.4.137,111,716,502,0x0010
Mar  8, 2024 07:49:28.346017000 EST,192.168.4.140,192.168.4.137,80,56160,501,0x0011
Mar  8, 2024 07:49:28.346288000 EST,192.168.4.140,192.168.4.137,111,716,502,0x0011
Mar  8, 2024 07:49:28.347124000 EST,192.168.4.137,192.168.4.140,56160,80,215,0x0010
Mar  8, 2024 07:49:28.347124000 EST,192.168.4.137,192.168.4.140,716,111,181,0x0011
Mar  8, 2024 07:49:28.347168000 EST,192.168.4.140,192.168.4.137,111,716,502,0x0010
Mar  8, 2024 07:49:28.347249000 EST,192.168.4.140,192.168.4.137,111,515,64240,0x0002
Mar  8, 2024 07:49:28.347799000 EST,192.168.4.140,192.168.4.137,8180,55604,501,0x0011
